datetime	wtr_0	wtr_1	wtr_2	wtr_3	wtr_4	wtr_5
2021-06-16 01:20:00		25.566	22.927	18.123	13.811	10.422
2021-06-16 01:25:00		25.577	22.938	18.133	13.79	10.39
2021-06-16 01:30:00		25.544	22.938	18.133	13.811	10.379
2021-06-16 01:35:00		25.555	22.938	18.155	13.843	10.368
2021-06-16 01:40:00		25.523	22.927	18.155	13.811	10.347
2021-06-16 01:45:00		25.502	22.927	18.166	13.865	10.336
2021-06-16 01:50:00		25.512	22.96	18.166	13.865	10.347
2021-06-16 01:55:00		25.502	22.917	18.198	13.854	10.325
2021-06-16 02:00:00		25.459	22.917	18.187	13.876	10.315
2021-06-16 02:05:00		25.448	22.917	18.176	13.865	10.304
2021-06-16 02:10:00		25.448	22.917	18.176	13.876	10.315
2021-06-16 02:15:00		25.448	22.938	18.187	13.865	10.315
2021-06-16 02:20:00		25.426	22.917	18.176	13.908	10.325
2021-06-16 02:25:00		25.416	22.938	18.198	13.876	10.325
2021-06-16 02:30:00		25.405	22.927	18.198	13.918	10.347
2021-06-16 02:35:00		25.362	22.938	18.187	13.897	10.358
2021-06-16 02:40:00		25.373	22.938	18.166	13.886	10.358
2021-06-16 02:45:00		25.341	22.949	18.176	13.897	10.379
2021-06-16 02:50:00		25.33	22.917	18.176	13.865	10.401
2021-06-16 02:55:00		25.33	22.906	18.155	13.865	10.401
2021-06-16 03:00:00		25.287	22.938	18.155	13.876	10.433
2021-06-16 03:05:00		25.298	22.938	18.144	13.854	10.433
2021-06-16 03:10:00		25.276	22.917	18.144	13.865	10.454
2021-06-16 03:15:00		25.266	22.906	18.155	13.876	10.465
2021-06-16 03:20:00		25.233	22.938	18.155	13.865	10.465
2021-06-16 03:25:00		25.244	22.917	18.123	13.833	10.465
2021-06-16 03:30:00		25.223	22.906	18.133	13.854	10.476
2021-06-16 03:35:00		25.223	22.917	18.133	13.843	10.465
2021-06-16 03:40:00		25.18	22.906	18.166	13.833	10.486
2021-06-16 03:45:00		25.18	22.906	18.144	13.833	10.497
2021-06-16 03:50:00		25.18	22.863	18.123	13.811	10.476
2021-06-16 03:55:00		25.169	22.917	18.166	13.822	10.476
2021-06-16 04:00:00		25.126	22.895	18.166	13.779	10.454
2021-06-16 04:05:00		25.137	22.885	18.155	13.8	10.443
2021-06-16 04:10:00		25.126	22.906	18.144	13.779	10.411
2021-06-16 04:15:00		25.094	22.917	18.133	13.779	10.422
2021-06-16 04:20:00		25.083	22.906	18.112	13.79	10.411
2021-06-16 04:25:00		25.062	22.885	18.123	13.8	10.401
2021-06-16 04:30:00		25.04	22.874	18.144	13.811	10.411
2021-06-16 04:35:00		25.04	22.917	18.101	13.79	10.401
2021-06-16 04:40:00		25.03	22.917	18.112	13.79	10.411
2021-06-16 04:45:00		25.019	22.927	18.09	13.79	10.411
2021-06-16 04:50:00		24.976	22.885	18.101	13.811	10.411
2021-06-16 04:55:00		24.976	22.906	18.123	13.79	10.411
2021-06-16 05:00:00		24.965	22.917	18.08	13.768	10.411
2021-06-16 05:05:00		24.965	22.895	18.09	13.79	10.422
2021-06-16 05:10:00		24.944	22.938	18.101	13.79	10.422
2021-06-16 05:15:00		24.933	22.895	18.08	13.8	10.39
2021-06-16 05:20:00		24.901	22.917	18.08	13.779	10.401
2021-06-16 05:25:00		24.912	22.927	18.101	13.779	10.39
2021-06-16 05:30:00		24.89	22.917	18.09	13.779	10.358
2021-06-16 05:35:00		24.879	22.885	18.09	13.768	10.368
2021-06-16 05:40:00		24.847	22.938	18.112	13.779	10.368
2021-06-16 05:45:00		24.869	22.906	18.112	13.79	10.336
2021-06-16 05:50:00		24.837	22.927	18.123	13.768	10.336
2021-06-16 05:55:00		24.826	22.906	18.133	13.779	10.325
2021-06-16 06:00:00		24.815	22.917	18.09	13.8	10.315
2021-06-16 06:05:00		24.804	22.895	18.09	13.79	10.315
2021-06-16 06:10:00		24.804	22.906	18.133	13.79	10.325
2021-06-16 06:15:00		24.772	22.906	18.123	13.811	10.336
2021-06-16 06:20:00		24.74	22.906	18.123	13.811	10.315
2021-06-16 06:25:00		24.751	22.885	18.123	13.79	10.336
2021-06-16 06:30:00		24.74	22.906	18.101	13.8	10.358
2021-06-16 06:35:00		24.729	22.906	18.123	13.822	10.39
2021-06-16 06:40:00		24.729	22.895	18.133	13.79	10.39
2021-06-16 06:45:00		24.708	22.852	18.101	13.811	10.39
2021-06-16 06:50:00		24.676	22.874	18.123	13.811	10.401
2021-06-16 06:55:00		24.686	22.917	18.133	13.833	10.401
2021-06-16 07:00:00		24.676	22.927	18.133	13.811	10.422
2021-06-16 07:05:00		24.665	22.874	18.123	13.811	10.422
2021-06-16 07:10:00		24.676	22.917	18.112	13.811	10.422
2021-06-16 07:15:00		24.665	22.927	18.133	13.822	10.422
2021-06-16 07:20:00		24.686	22.885	18.123	13.833	10.443
2021-06-16 07:25:00		24.665	22.917	18.112	13.811	10.433
2021-06-16 07:30:00		24.686	22.927	18.133	13.811	10.465
2021-06-16 07:35:00		24.665	22.917	18.123	13.833	10.433
2021-06-16 07:40:00		24.665	22.885	18.101	13.833	10.454
2021-06-16 07:45:00		24.665	22.885	18.155	13.843	10.422
2021-06-16 07:50:00		24.665	22.938	18.155	13.865	10.443
2021-06-16 07:55:00		24.665	22.938	18.112	13.822	10.422
2021-06-16 08:00:00		24.665	22.895	18.123	13.833	10.422
2021-06-16 08:05:00		24.676	22.927	18.133	13.833	10.422
2021-06-16 08:10:00		24.676	22.927	18.155	13.811	10.411
2021-06-16 08:15:00		24.686	22.906	18.155	13.822	10.411
2021-06-16 08:20:00		24.676	22.949	18.123	13.811	10.401
2021-06-16 08:25:00		24.686	22.938	18.133	13.822	10.401
2021-06-16 08:30:00		24.665	22.96	18.155	13.79	10.433
2021-06-16 08:35:00		24.676	22.938	18.133	13.833	10.422
2021-06-16 08:40:00		24.686	22.938	18.133	13.833	10.433
2021-06-16 08:45:00		24.665	22.938	18.133	13.843	10.443
2021-06-16 08:50:00		24.686	22.895	18.112	13.843	10.433
2021-06-16 08:55:00		24.686	22.917	18.166	13.865	10.443
2021-06-16 09:00:00		24.676	22.895	18.155	13.886	10.443
2021-06-16 09:05:00		24.708	22.938	18.166	13.854	10.422
2021-06-16 09:10:00		24.686	22.906	18.187	13.876	10.401
2021-06-16 09:15:00		24.697	22.938	18.176	13.865	10.401
2021-06-16 09:20:00		24.697	22.927	18.176	13.854	10.368
2021-06-16 09:25:00		24.686	22.949	18.166	13.833	10.379
2021-06-16 09:30:00		24.697	22.96	18.144	13.833	10.411
2021-06-16 09:35:00		24.708	22.981	18.176	13.811	10.422
2021-06-16 09:40:00		24.686	23.003	18.155	13.822	10.433
2021-06-16 09:45:00		24.697	22.981	18.155	13.8	10.422
2021-06-16 09:50:00		24.665	22.938	18.176	13.779	10.422
2021-06-16 09:55:00		24.665	22.992	18.187	13.8	10.422
2021-06-16 10:00:00		24.654	22.927	18.166	13.811	10.433
2021-06-16 10:05:00		24.633	22.906	18.155	13.8	10.422
2021-06-16 10:10:00		24.665	22.895	18.155	13.833	10.39
2021-06-16 10:15:00		24.644	22.895	18.144	13.865	10.39
2021-06-16 10:20:00		24.665	22.895	18.155	13.865	10.422
2021-06-16 10:25:00		24.665	22.874	18.166	13.886	10.422
2021-06-16 10:30:00		24.676	22.863	18.176	13.876	10.411
2021-06-16 10:35:00		24.686	22.917	18.155	13.876	10.411
2021-06-16 10:40:00		24.686	22.895	18.123	13.854	10.411
2021-06-16 10:45:00		24.697	22.938	18.133	13.843	10.411
2021-06-16 10:50:00		24.719	22.97	18.144	13.833	10.422
2021-06-16 10:55:00		24.708	23.003	18.144	13.843	10.401
2021-06-16 11:00:00		24.719	23.056	18.155	13.833	10.39
2021-06-16 11:05:00		24.708	23.056	18.155	13.811	10.358
2021-06-16 11:10:00		24.751	23.131	18.176	13.833	10.368
2021-06-16 11:15:00		24.761	23.174	18.155	13.865	10.368
2021-06-16 11:20:00		24.751	23.217	18.176	13.908	10.39
2021-06-16 11:25:00		24.74	23.185	18.176	13.865	10.401
2021-06-16 11:30:00		24.761	23.196	18.155	13.833	10.411
2021-06-16 11:35:00		24.772	23.206	18.187	13.811	10.401
2021-06-16 11:40:00		24.751	23.196	18.176	13.833	10.401
2021-06-16 11:45:00		24.772	23.228	18.198	13.822	10.411
2021-06-16 11:50:00		24.804	23.271	18.23	13.876	10.422
2021-06-16 11:55:00		24.804	23.292	18.251	13.897	10.465
2021-06-16 12:00:00		24.815	23.271	18.251	13.897	10.443
2021-06-16 12:05:00		24.826	23.271	18.284	13.843	10.465
2021-06-16 12:10:00		24.869	23.26	18.284	13.854	10.476
2021-06-16 12:15:00		24.837	23.292	18.241	13.79	10.422
2021-06-16 12:20:00		24.858	23.335	18.219	13.779	10.39
2021-06-16 12:25:00		24.858	23.346	18.284	13.779	10.411
2021-06-16 12:30:00		24.858	23.378	18.284	13.8	10.411
2021-06-16 12:35:00		24.879	23.378	18.251	13.811	10.401
2021-06-16 12:40:00		24.869	23.389	18.284	13.876	10.411
2021-06-16 12:45:00		24.901	23.367	18.23	13.865	10.443
2021-06-16 12:50:00		24.901	23.399	18.176	13.854	10.454
2021-06-16 12:55:00		24.869	23.389	18.208	13.876	10.422
2021-06-16 13:00:00		24.901	23.453	18.176	13.908	10.422
2021-06-16 13:05:00		24.933	23.464	18.176	13.929	10.401
2021-06-16 13:10:00		24.933	23.474	18.198	13.983	10.422
2021-06-16 13:15:00		24.965	23.389	18.187	13.972	10.422
2021-06-16 13:20:00		24.987	23.41	18.23	13.983	10.422
2021-06-16 13:25:00		25.051	23.271	18.316	13.993	10.422
2021-06-16 13:30:00		25.051	23.088	18.337	14.026	10.401
2021-06-16 13:35:00		25.073	23.163	18.359	13.983	10.411
2021-06-16 13:40:00		25.019	23.249	18.38	13.897	10.368
2021-06-16 13:45:00		25.03	23.271	18.359	13.876	10.358
2021-06-16 13:50:00		25.062	23.239	18.337	13.833	10.336
2021-06-16 13:55:00		25.062	23.185	18.38	13.768	10.368
2021-06-16 14:00:00		25.051	23.185	18.444	13.768	10.347
2021-06-16 14:05:00		25.115	23.131	18.369	13.79	10.401
2021-06-16 14:10:00		25.137	23.121	18.359	13.854	10.401
2021-06-16 14:15:00		25.158	23.088	18.423	13.897	10.433
2021-06-16 14:20:00		25.18	23.078	18.401	13.961	10.465
2021-06-16 14:25:00		25.158	23.056	18.316	14.026	10.454
2021-06-16 14:30:00		25.158	23.024	18.219	14.036	10.379
2021-06-16 14:35:00		25.212	23.035	18.251	13.972	10.422
2021-06-16 14:40:00		25.19	23.099	18.305	13.972	10.465
2021-06-16 14:45:00		25.266	23.646	19.442	15.066	11.419
2021-06-16 14:50:00		25.19	23.292	18.466	13.961	10.583
2021-06-16 14:55:00		25.148	23.356	18.294	13.8	10.476
2021-06-16 15:00:00		25.158	23.335	18.208	13.854	10.433
2021-06-16 15:05:00		25.233	23.367	18.198	13.918	10.465
2021-06-16 15:10:00		25.212	23.335	18.251	14.015	10.443
2021-06-16 15:15:00		25.308	23.163	18.273	13.961	10.529
2021-06-16 15:20:00		25.276	23.045	18.262	13.918	10.583
2021-06-16 15:25:00		25.319	23.056	18.208	13.918	10.551
2021-06-16 15:30:00		25.298	23.035	18.166	13.876	10.508
2021-06-16 15:35:00		25.33	23.078	18.112	13.929	10.368
2021-06-16 15:40:00		25.362	23.11	18.176	13.94	10.293
2021-06-16 15:45:00		25.319	23.196	18.23	14.047	10.272
2021-06-16 15:50:00		25.33	23.228	18.305	14.004	10.293
2021-06-16 15:55:00		25.341	23.196	18.423	13.983	10.293
2021-06-16 16:00:00		25.319	23.174	18.401	13.886	10.368
2021-06-16 16:05:00		25.373	23.239	18.401	13.876	10.379
2021-06-16 16:10:00		25.351	23.228	18.348	13.854	10.422
2021-06-16 16:15:00		25.384	23.196	18.348	13.779	10.411
2021-06-16 16:20:00		25.384	23.206	18.273	13.811	10.379
2021-06-16 16:25:00		25.405	23.249	18.262	13.833	10.411
2021-06-16 16:30:00		25.416	23.228	18.241	13.854	10.465
2021-06-16 16:35:00		25.405	23.26	18.241	13.918	10.497
2021-06-16 16:40:00		25.459	23.303	18.262	13.876	10.465
2021-06-16 16:45:00		25.491	23.271	18.262	13.951	10.433
2021-06-16 16:50:00		25.512	23.26	18.284	13.972	10.379
2021-06-16 16:55:00		25.534	23.239	18.262	13.918	10.358
2021-06-16 17:00:00		25.544	23.249	18.294	13.972	10.411
2021-06-16 17:05:00		25.534	23.271	18.305	13.972	10.443
2021-06-16 17:10:00		25.523	23.26	18.251	13.951	10.401
2021-06-16 17:15:00		25.577	23.292	18.273	13.951	10.422
2021-06-16 17:20:00		25.587	23.335	18.284	13.876	10.476
2021-06-16 17:25:00		25.587	23.41	18.326	13.843	10.465
2021-06-16 17:30:00		25.587	23.485	18.305	13.79	10.476
2021-06-16 17:35:00		25.577	23.539	18.305	13.8	10.519
2021-06-16 17:40:00		25.566	23.582	18.369	13.822	10.551
2021-06-16 17:45:00		25.555	23.635	18.434	13.876	10.54
2021-06-16 17:50:00		25.577	23.668	18.359	13.929	10.476
2021-06-16 17:55:00		25.609	23.657	18.348	13.972	10.379
2021-06-16 18:00:00		25.598	23.603	18.337	13.94	10.358
2021-06-16 18:05:00		25.587	23.507	18.369	13.886	10.325
2021-06-16 18:10:00		25.598	23.356	18.337	13.876	10.272
2021-06-16 18:15:00		25.63	23.314	18.294	13.897	10.315
2021-06-16 18:20:00		25.63	23.292	18.337	13.908	10.325
2021-06-16 18:25:00		25.63	23.239	18.369	13.918	10.358
2021-06-16 18:30:00		25.609	23.206	18.466	13.929	10.358
2021-06-16 18:35:00		25.566	23.217	18.509	13.929	10.39
2021-06-16 18:40:00		25.544	23.303	18.519	14.015	10.443
2021-06-16 18:45:00		25.48	23.378	18.552	14.047	10.465
2021-06-16 18:50:00		25.502	23.453	18.519	14.069	10.465
2021-06-16 18:55:00		25.48	23.528	18.498	14.069	10.39
2021-06-16 19:00:00		25.523	23.539	18.455	14.036	10.358
2021-06-16 19:05:00		25.598	23.56	18.391	14.004	10.347
2021-06-16 19:10:00		25.587	23.603	18.326	13.929	10.379
2021-06-16 19:15:00		25.598	23.657	18.369	13.876	10.422
2021-06-16 19:20:00		25.577	23.635	18.305	13.929	10.476
2021-06-16 19:25:00		25.587	23.646	18.284	13.886	10.54
2021-06-16 19:30:00		25.587	23.625	18.316	13.918	10.583
2021-06-16 19:35:00		25.587	23.635	18.38	13.929	10.626
2021-06-16 19:40:00		25.609	23.582	18.423	13.961	10.637
2021-06-16 19:45:00		25.587	23.496	18.38	14.036	10.626
2021-06-16 19:50:00		25.555	23.474	18.391	14.079	10.583
2021-06-16 19:55:00		25.534	23.41	18.412	14.111	10.486
2021-06-16 20:00:00		25.523	23.367	18.391	14.09	10.433
2021-06-16 20:05:00		25.523	23.335	18.369	14.101	10.336
2021-06-16 20:10:00		25.48	23.314	18.359	14.079	10.304
2021-06-16 20:15:00		25.512	23.292	18.326	14.036	10.283
2021-06-16 20:20:00		25.502	23.303	18.348	13.929	10.293
2021-06-16 20:25:00		25.523	23.314	18.38	13.876	10.315
2021-06-16 20:30:00		25.512	23.303	18.412	13.79	10.315
2021-06-16 20:35:00		25.523	23.314	18.412	13.822	10.304
2021-06-16 20:40:00		25.534	23.314	18.412	13.8	10.336
2021-06-16 20:45:00		25.523	23.335	18.423	13.8	10.336
2021-06-16 20:50:00		25.502	23.314	18.401	13.8	10.379
2021-06-16 20:55:00		25.502	23.26	18.401	13.833	10.379
2021-06-16 21:00:00		25.502	23.249	18.337	13.876	10.422
2021-06-16 21:05:00		25.502	23.26	18.305	13.886	10.454
2021-06-16 21:10:00		25.502	23.239	18.305	13.929	10.443
2021-06-16 21:15:00		25.48	23.217	18.251	13.94	10.476
2021-06-16 21:20:00		25.491	23.271	18.241	13.961	10.465
2021-06-16 21:25:00		25.502	23.303	18.241	13.972	10.454
2021-06-16 21:30:00		25.502	23.314	18.219	13.983	10.476
2021-06-16 21:35:00		25.502	23.356	18.208	13.951	10.508
2021-06-16 21:40:00		25.523	23.399	18.198	13.951	10.454
2021-06-16 21:45:00		25.502	23.378	18.219	13.929	10.433
2021-06-16 21:50:00		25.502	23.399	18.187	13.908	10.411
2021-06-16 21:55:00		25.512	23.399	18.198	13.865	10.368
2021-06-16 22:00:00		25.534	23.367	18.219	13.854	10.368
2021-06-16 22:05:00		25.534	23.303	18.251	13.822	10.39
2021-06-16 22:10:00		25.577	23.303	18.198	13.822	10.411
2021-06-16 22:15:00		25.555	23.271	18.23	13.811	10.443
2021-06-16 22:20:00		25.577	23.217	18.251	13.843	10.433
2021-06-16 22:25:00		25.598	23.217	18.251	13.833	10.411
2021-06-16 22:30:00		25.619	23.206	18.262	13.854	10.39
2021-06-16 22:35:00		25.652	23.185	18.262	13.897	10.358
2021-06-16 22:40:00		25.716	23.153	18.262	13.918	10.336
2021-06-16 22:45:00		25.684	23.142	18.273	13.918	10.315
2021-06-16 22:50:00		25.716	23.142	18.273	13.929	10.315
2021-06-16 22:55:00		25.673	23.153	18.262	13.918	10.304
2021-06-16 23:00:00		25.662	23.131	18.284	13.929	10.304
2021-06-16 23:05:00		25.652	23.163	18.305	13.876	10.325
2021-06-16 23:10:00		25.684	23.185	18.326	13.865	10.336
2021-06-16 23:15:00		25.673	23.185	18.326	13.843	10.368
2021-06-16 23:20:00		25.652	23.174	18.316	13.822	10.39
2021-06-16 23:25:00		25.641	23.206	18.337	13.843	10.411
2021-06-16 23:30:00		25.609	23.206	18.326	13.822	10.422
2021-06-16 23:35:00		25.598	23.249	18.326	13.843	10.433
2021-06-16 23:40:00		25.587	23.228	18.305	13.854	10.454
2021-06-16 23:45:00		25.566	23.26	18.294	13.854	10.486
2021-06-16 23:50:00		25.566	23.26	18.305	13.876	10.486
2021-06-16 23:55:00		25.534	23.292	18.294	13.908	10.486
2021-06-17 00:00:00		25.512	23.26	18.294	13.918	10.476
2021-06-17 00:05:00		25.534	23.281	18.305	13.929	10.497
2021-06-17 00:10:00		25.502	23.271	18.305	13.972	10.454
2021-06-17 00:15:00		25.48	23.271	18.294	13.972	10.433
2021-06-17 00:20:00		25.48	23.281	18.316	13.993	10.411
2021-06-17 00:25:00		25.437	23.314	18.326	13.983	10.411
2021-06-17 00:30:00		25.448	23.303	18.326	13.961	10.379
2021-06-17 00:35:00		25.416	23.303	18.337	13.993	10.368
2021-06-17 00:40:00		25.384	23.314	18.316	13.94	10.347
2021-06-17 00:45:00		25.362	23.314	18.337	13.961	10.336
2021-06-17 00:50:00		25.362	23.346	18.359	13.983	10.347
2021-06-17 00:55:00		25.351	23.346	18.359	13.983	10.336
2021-06-17 01:00:00		25.362	23.335	18.369	13.951	10.336
2021-06-17 01:05:00		25.33	23.324	18.38	13.972	10.358
2021-06-17 01:10:00		25.298	23.324	18.38	13.961	10.358
2021-06-17 01:15:00		25.298	23.314	18.359	13.993	10.401
2021-06-17 01:20:00		25.266	23.314	18.359	13.993	10.422
2021-06-17 01:25:00		25.266	23.324	18.348	14.026	10.422
2021-06-17 01:30:00		25.266	23.303	18.359	14.015	10.465
2021-06-17 01:35:00		25.244	23.324	18.326	14.004	10.508
2021-06-17 01:40:00		25.212	23.335	18.316	13.972	10.508
2021-06-17 01:45:00		25.212	23.346	18.337	13.961	10.519
2021-06-17 01:50:00		25.212	23.335	18.316	13.951	10.497
2021-06-17 01:55:00		25.158	23.356	18.305	13.929	10.476
2021-06-17 02:00:00		25.158	23.346	18.326	13.951	10.443
2021-06-17 02:05:00		25.137	23.356	18.337	13.929	10.465
2021-06-17 02:10:00		25.126	23.356	18.337	13.929	10.443
2021-06-17 02:15:00		25.105	23.367	18.326	13.876	10.411
2021-06-17 02:20:00		25.115	23.346	18.359	13.908	10.422
2021-06-17 02:25:00		25.083	23.356	18.316	13.897	10.433
2021-06-17 02:30:00		25.094	23.346	18.294	13.897	10.433
2021-06-17 02:35:00		25.083	23.303	18.326	13.897	10.422
2021-06-17 02:40:00		25.073	23.303	18.337	13.897	10.422
2021-06-17 02:45:00		25.04	23.324	18.316	13.908	10.411
2021-06-17 02:50:00		25.051	23.335	18.337	13.918	10.401
2021-06-17 02:55:00		25.04	23.249	18.284	13.908	10.39
2021-06-17 03:00:00		25.019	23.303	18.326	13.918	10.347
2021-06-17 03:05:00		25.008	23.335	18.337	13.886	10.358
2021-06-17 03:10:00		24.987	23.314	18.326	13.897	10.368
2021-06-17 03:15:00		24.965	23.281	18.326	13.854	10.368
2021-06-17 03:20:00		24.965	23.314	18.326	13.854	10.347
2021-06-17 03:25:00		24.944	23.26	18.316	13.865	10.347
2021-06-17 03:30:00		24.922	23.271	18.305	13.833	10.347
2021-06-17 03:35:00		24.912	23.292	18.294	13.833	10.336
2021-06-17 03:40:00		24.912	23.335	18.305	13.822	10.358
2021-06-17 03:45:00		24.89	23.292	18.284	13.854	10.368
2021-06-17 03:50:00		24.869	23.335	18.305	13.843	10.39
2021-06-17 03:55:00		24.847	23.303	18.273	13.854	10.401
2021-06-17 04:00:00		24.847	23.303	18.251	13.854	10.368
2021-06-17 04:05:00		24.826	23.281	18.273	13.854	10.358
2021-06-17 04:10:00		24.815	23.314	18.284	13.854	10.379
2021-06-17 04:15:00		24.783	23.292	18.251	13.886	10.39
2021-06-17 04:20:00		24.804	23.292	18.294	13.876	10.401
2021-06-17 04:25:00		24.761	23.281	18.251	13.897	10.411
2021-06-17 04:30:00		24.772	23.303	18.284	13.897	10.368
2021-06-17 04:35:00		24.772	23.303	18.316	13.876	10.379
2021-06-17 04:40:00		24.761	23.314	18.262	13.897	10.358
2021-06-17 04:45:00		24.74	23.239	18.284	13.876	10.336
2021-06-17 04:50:00		24.729	23.271	18.294	13.854	10.336
2021-06-17 04:55:00		24.719	23.292	18.273	13.865	10.336
2021-06-17 05:00:00		24.719	23.228	18.262	13.876	10.336
2021-06-17 05:05:00		24.686	23.271	18.294	13.897	10.347
2021-06-17 05:10:00		24.676	23.249	18.273	13.876	10.336
2021-06-17 05:15:00		24.654	23.271	18.273	13.876	10.358
2021-06-17 05:20:00		24.644	23.228	18.294	13.897	10.39
2021-06-17 05:25:00		24.633	23.26	18.273	13.897	10.401
2021-06-17 05:30:00		24.644	23.249	18.273	13.897	10.401
2021-06-17 05:35:00		24.622	23.228	18.251	13.897	10.433
2021-06-17 05:40:00		24.622	23.228	18.23	13.886	10.411
2021-06-17 05:45:00		24.59	23.249	18.241	13.876	10.454
2021-06-17 05:50:00		24.568	23.249	18.262	13.908	10.422
2021-06-17 05:55:00		24.59	23.249	18.251	13.918	10.465
2021-06-17 06:00:00		24.568	23.228	18.23	13.897	10.465
2021-06-17 06:05:00		24.526	23.217	18.251	13.876	10.465
2021-06-17 06:10:00		24.558	23.239	18.262	13.897	10.465
2021-06-17 06:15:00		24.515	23.271	18.251	13.865	10.486
2021-06-17 06:20:00		24.493	23.271	18.241	13.865	10.465
2021-06-17 06:25:00		24.483	23.239	18.273	13.876	10.433
2021-06-17 06:30:00		24.472	23.26	18.251	13.876	10.454
2021-06-17 06:35:00		24.483	23.228	18.273	13.876	10.422
2021-06-17 06:40:00		24.461	23.281	18.251	13.897	10.443
2021-06-17 06:45:00		24.44	23.314	18.284	13.897	10.422
2021-06-17 06:50:00		24.429	23.271	18.262	13.908	10.422
2021-06-17 06:55:00		24.429	23.249	18.262	13.918	10.422
2021-06-17 07:00:00		24.429	23.271	18.273	13.897	10.411
2021-06-17 07:05:00		24.418	23.26	18.284	13.929	10.39
2021-06-17 07:10:00		24.408	23.239	18.316	13.929	10.401
2021-06-17 07:15:00		24.429	23.228	18.294	13.918	10.401
2021-06-17 07:20:00		24.429	23.271	18.326	13.94	10.379
2021-06-17 07:25:00		24.408	23.206	18.316	13.929	10.422
2021-06-17 07:30:00		24.44	23.239	18.294	13.918	10.401
2021-06-17 07:35:00		24.44	23.271	18.316	13.886	10.411
2021-06-17 07:40:00		24.45	23.239	18.294	13.897	10.39
2021-06-17 07:45:00		24.45	23.239	18.316	13.897	10.379
2021-06-17 07:50:00		24.44	23.271	18.326	13.876	10.411
2021-06-17 07:55:00		24.45	23.292	18.337	13.908	10.368
2021-06-17 08:00:00		24.461	23.271	18.305	13.897	10.39
2021-06-17 08:05:00		24.472	23.314	18.316	13.918	10.401
2021-06-17 08:10:00		24.493	23.324	18.337	13.897	10.368
2021-06-17 08:15:00		24.483	23.292	18.326	13.908	10.368
2021-06-17 08:20:00		24.526	23.271	18.316	13.908	10.422
